Date_,Adj Close_GOOGL,Close_GOOGL,High_GOOGL,Low_GOOGL,Open_GOOGL,Volume_GOOGL,Date,reportedCurrency_x,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,reportedCurrency_y,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome_x,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome_y,GDP,Inflation,Unemployment,Interest Rate,Sentiment
2017-01-09,41.25683975,41.35900116,41.52149963,41.08100128,41.31850052,28178000,2017-01-09,USD,197295000000,124308000000,10715000000,101871000000,749000000,18705000000,72987000000,42383000000,17264000000,19439000000,2692000000,16747000000,104357000000,13713000000,91156000000,2983000000,2672000000,44793000000,24183000000,3137000000,1772000000,0,0,20180000000,26000000,4026000000,3969000000,3943000000,4026000000,2874000000,3059000000,152502000000,None,113247000000,40247000000,694783000,USD,65272000000,110855000000,45583000000,45583000000,26178000000,19765000000,16625000000,36390000000,None,-109000000,1312000000,109000000,-121000000,158000000,None,52516,27193000000,14531000000,109000000,12506000000,14072000000,27302000000,38533000000,12662000000,USD,37091000000,84000000,None,6012000000,5932000000,6915000000,13184000000,3768000000,3682000000,12506000000,-31401000000,-8298000000,None,4846000000,4846000000,None,0,None,None,None,None,None,-4846000000,None,-2203000000,405000000,12662000000,19280.084,243.618,4.7,0.65,1
2017-01-10,41.19848633,41.30049896,41.47050095,41.1570015,41.35350037,23948000,2017-01-10,USD,197295000000,124308000000,10715000000,101871000000,749000000,18705000000,72987000000,42383000000,17264000000,19439000000,2692000000,16747000000,104357000000,13713000000,91156000000,2983000000,2672000000,44793000000,24183000000,3137000000,1772000000,0,0,20180000000,26000000,4026000000,3969000000,3943000000,4026000000,2874000000,3059000000,152502000000,None,113247000000,40247000000,694783000,USD,65272000000,110855000000,45583000000,45583000000,26178000000,19765000000,16625000000,36390000000,None,-109000000,1312000000,109000000,-121000000,158000000,None,52516,27193000000,14531000000,109000000,12506000000,14072000000,27302000000,38533000000,12662000000,USD,37091000000,84000000,None,6012000000,5932000000,6915000000,13184000000,3768000000,3682000000,12506000000,-31401000000,-8298000000,None,4846000000,4846000000,None,0,None,None,None,None,None,-4846000000,None,-2203000000,405000000,12662000000,19280.084,243.618,4.7,0.65,-1
2017-01-11,41.39051056,41.49300003,41.49499893,41.07350159,41.33100128,26508000,2017-01-11,USD,197295000000,124308000000,10715000000,101871000000,749000000,18705000000,72987000000,42383000000,17264000000,19439000000,2692000000,16747000000,104357000000,13713000000,91156000000,2983000000,2672000000,44793000000,24183000000,3137000000,1772000000,0,0,20180000000,26000000,4026000000,3969000000,3943000000,4026000000,2874000000,3059000000,152502000000,None,113247000000,40247000000,694783000,USD,65272000000,110855000000,45583000000,45583000000,26178000000,19765000000,16625000000,36390000000,None,-109000000,1312000000,109000000,-121000000,158000000,None,52516,27193000000,14531000000,109000000,12506000000,14072000000,27302000000,38533000000,12662000000,USD,37091000000,84000000,None,6012000000,5932000000,6915000000,13184000000,3768000000,3682000000,12506000000,-31401000000,-8298000000,None,4846000000,4846000000,None,0,None,None,None,None,None,-4846000000,None,-2203000000,405000000,12662000000,19280.084,243.618,4.7,0.65,1
2017-01-12,41.37405014,41.47650146,41.51900101,41.05049896,41.41899872,26990000,2017-01-12,USD,197295000000,124308000000,10715000000,101871000000,749000000,18705000000,72987000000,42383000000,17264000000,19439000000,2692000000,16747000000,104357000000,13713000000,91156000000,2983000000,2672000000,44793000000,24183000000,3137000000,1772000000,0,0,20180000000,26000000,4026000000,3969000000,3943000000,4026000000,2874000000,3059000000,152502000000,None,113247000000,40247000000,694783000,USD,65272000000,110855000000,45583000000,45583000000,26178000000,19765000000,16625000000,36390000000,None,-109000000,1312000000,109000000,-121000000,158000000,None,52516,27193000000,14531000000,109000000,12506000000,14072000000,27302000000,38533000000,12662000000,USD,37091000000,84000000,None,6012000000,5932000000,6915000000,13184000000,3768000000,3682000000,12506000000,-31401000000,-8298000000,None,4846000000,4846000000,None,0,None,None,None,None,None,-4846000000,None,-2203000000,405000000,12662000000,19280.084,243.618,4.7,0.65,1
2017-01-13,41.4443779,41.54700089,41.73249817,41.47600174,41.54999924,25804000,2017-01-13,USD,197295000000,124308000000,10715000000,101871000000,749000000,18705000000,72987000000,42383000000,17264000000,19439000000,2692000000,16747000000,104357000000,13713000000,91156000000,2983000000,2672000000,44793000000,24183000000,3137000000,1772000000,0,0,20180000000,26000000,4026000000,3969000000,3943000000,4026000000,2874000000,3059000000,152502000000,None,113247000000,40247000000,694783000,USD,65272000000,110855000000,45583000000,45583000000,26178000000,19765000000,16625000000,36390000000,None,-109000000,1312000000,109000000,-121000000,158000000,None,52516,27193000000,14531000000,109000000,12506000000,14072000000,27302000000,38533000000,12662000000,USD,37091000000,84000000,None,6012000000,5932000000,6915000000,13184000000,3768000000,3682000000,12506000000,-31401000000,-8298000000,None,4846000000,4846000000,None,0,None,None,None,None,None,-4846000000,None,-2203000000,405000000,12662000000,19280.084,243.618,4.7,0.65,-1
2017-01-17,41.27080536,41.3730011,41.50899887,41.15999985,41.5,28818000,2017-01-17,USD,197295000000,124308000000,10715000000,101871000000,749000000,18705000000,72987000000,42383000000,17264000000,19439000000,2692000000,16747000000,104357000000,13713000000,91156000000,2983000000,2672000000,44793000000,24183000000,3137000000,1772000000,0,0,20180000000,26000000,4026000000,3969000000,3943000000,4026000000,2874000000,3059000000,152502000000,None,113247000000,40247000000,694783000,USD,65272000000,110855000000,45583000000,45583000000,26178000000,19765000000,16625000000,36390000000,None,-109000000,1312000000,109000000,-121000000,158000000,None,52516,27193000000,14531000000,109000000,12506000000,14072000000,27302000000,38533000000,12662000000,USD,37091000000,84000000,None,6012000000,5932000000,6915000000,13184000000,3768000000,3682000000,12506000000,-31401000000,-8298000000,None,4846000000,4846000000,None,0,None,None,None,None,None,-4846000000,None,-2203000000,405000000,12662000000,19280.084,243.618,4.7,0.65,-1
2017-01-18,41.34861374,41.45100021,41.4905014,41.20399857,41.49000168,20554000,2017-01-18,USD,197295000000,124308000000,10715000000,101871000000,749000000,18705000000,72987000000,42383000000,17264000000,19439000000,2692000000,16747000000,104357000000,13713000000,91156000000,2983000000,2672000000,44793000000,24183000000,3137000000,1772000000,0,0,20180000000,26000000,4026000000,3969000000,3943000000,4026000000,2874000000,3059000000,152502000000,None,113247000000,40247000000,694783000,USD,65272000000,110855000000,45583000000,45583000000,26178000000,19765000000,16625000000,36390000000,None,-109000000,1312000000,109000000,-121000000,158000000,None,52516,27193000000,14531000000,109000000,12506000000,14072000000,27302000000,38533000000,12662000000,USD,37091000000,84000000,None,6012000000,5932000000,6915000000,13184000000,3768000000,3682000000,12506000000,-31401000000,-8298000000,None,4846000000,4846000000,None,0,None,None,None,None,None,-4846000000,None,-2203000000,405000000,12662000000,19280.084,243.618,4.7,0.65,-1
2017-01-19,41.11668777,41.21849823,41.65000153,41.19800186,41.45000076,21410000,2017-01-19,USD,197295000000,124308000000,10715000000,101871000000,749000000,18705000000,72987000000,42383000000,17264000000,19439000000,2692000000,16747000000,104357000000,13713000000,91156000000,2983000000,2672000000,44793000000,24183000000,3137000000,1772000000,0,0,20180000000,26000000,4026000000,3969000000,3943000000,4026000000,2874000000,3059000000,152502000000,None,113247000000,40247000000,694783000,USD,65272000000,110855000000,45583000000,45583000000,26178000000,19765000000,16625000000,36390000000,None,-109000000,1312000000,109000000,-121000000,158000000,None,52516,27193000000,14531000000,109000000,12506000000,14072000000,27302000000,38533000000,12662000000,USD,37091000000,84000000,None,6012000000,5932000000,6915000000,13184000000,3768000000,3682000000,12506000000,-31401000000,-8298000000,None,4846000000,4846000000,None,0,None,None,None,None,None,-4846000000,None,-2203000000,405000000,12662000000,19280.084,243.618,4.7,0.65,-1
2017-01-20,41.30622101,41.40850067,41.4620018,41.22999954,41.45449829,26124000,2017-01-20,USD,197295000000,124308000000,10715000000,101871000000,749000000,18705000000,72987000000,42383000000,17264000000,19439000000,2692000000,16747000000,104357000000,13713000000,91156000000,2983000000,2672000000,44793000000,24183000000,3137000000,1772000000,0,0,20180000000,26000000,4026000000,3969000000,3943000000,4026000000,2874000000,3059000000,152502000000,None,113247000000,40247000000,694783000,USD,65272000000,110855000000,45583000000,45583000000,26178000000,19765000000,16625000000,36390000000,None,-109000000,1312000000,109000000,-121000000,158000000,None,52516,27193000000,14531000000,109000000,12506000000,14072000000,27302000000,38533000000,12662000000,USD,37091000000,84000000,None,6012000000,5932000000,6915000000,13184000000,3768000000,3682000000,12506000000,-31401000000,-8298000000,None,4846000000,4846000000,None,0,None,None,None,None,None,-4846000000,None,-2203000000,405000000,12662000000,19280.084,243.618,4.7,0.65,-1
2017-01-23,42.1172142,42.2215004,42.27700043,41.43500137,41.58050156,49148000,2017-01-23,USD,197295000000,124308000000,10715000000,101871000000,749000000,18705000000,72987000000,42383000000,17264000000,19439000000,2692000000,16747000000,104357000000,13713000000,91156000000,2983000000,2672000000,44793000000,24183000000,3137000000,1772000000,0,0,20180000000,26000000,4026000000,3969000000,3943000000,4026000000,2874000000,3059000000,152502000000,None,113247000000,40247000000,694783000,USD,65272000000,110855000000,45583000000,45583000000,26178000000,19765000000,16625000000,36390000000,None,-109000000,1312000000,109000000,-121000000,158000000,None,52516,27193000000,14531000000,109000000,12506000000,14072000000,27302000000,38533000000,12662000000,USD,37091000000,84000000,None,6012000000,5932000000,6915000000,13184000000,3768000000,3682000000,12506000000,-31401000000,-8298000000,None,4846000000,4846000000,None,0,None,None,None,None,None,-4846000000,None,-2203000000,405000000,12662000000,19280.084,243.618,4.7,0.65,1
2017-01-24,42.37158203,42.47650146,42.57600021,42.11399841,42.34899902,33768000,2017-01-24,USD,197295000000,124308000000,10715000000,101871000000,749000000,18705000000,72987000000,42383000000,17264000000,19439000000,2692000000,16747000000,104357000000,13713000000,91156000000,2983000000,2672000000,44793000000,24183000000,3137000000,1772000000,0,0,20180000000,26000000,4026000000,3969000000,3943000000,4026000000,2874000000,3059000000,152502000000,None,113247000000,40247000000,694783000,USD,65272000000,110855000000,45583000000,45583000000,26178000000,19765000000,16625000000,36390000000,None,-109000000,1312000000,109000000,-121000000,158000000,None,52516,27193000000,14531000000,109000000,12506000000,14072000000,27302000000,38533000000,12662000000,USD,37091000000,84000000,None,6012000000,5932000000,6915000000,13184000000,3768000000,3682000000,12506000000,-31401000000,-8298000000,None,4846000000,4846000000,None,0,None,None,None,None,None,-4846000000,None,-2203000000,405000000,12662000000,19280.084,243.618,4.7,0.65,1
2017-01-25,42.81647873,42.92250061,42.9394989,42.48699951,42.67750168,33108000,2017-01-25,USD,197295000000,124308000000,10715000000,101871000000,749000000,18705000000,72987000000,42383000000,17264000000,19439000000,2692000000,16747000000,104357000000,13713000000,91156000000,2983000000,2672000000,44793000000,24183000000,3137000000,1772000000,0,0,20180000000,26000000,4026000000,3969000000,3943000000,4026000000,2874000000,3059000000,152502000000,None,113247000000,40247000000,694783000,USD,65272000000,110855000000,45583000000,45583000000,26178000000,19765000000,16625000000,36390000000,None,-109000000,1312000000,109000000,-121000000,158000000,None,52516,27193000000,14531000000,109000000,12506000000,14072000000,27302000000,38533000000,12662000000,USD,37091000000,84000000,None,6012000000,5932000000,6915000000,13184000000,3768000000,3682000000,12506000000,-31401000000,-8298000000,None,4846000000,4846000000,None,0,None,None,None,None,None,-4846000000,None,-2203000000,405000000,12662000000,19280.084,243.618,4.7,0.65,1
2017-01-26,42.74316025,42.84899902,43.04999924,42.52600098,42.95249939,69866000,2017-01-26,USD,197295000000,124308000000,10715000000,101871000000,749000000,18705000000,72987000000,42383000000,17264000000,19439000000,2692000000,16747000000,104357000000,13713000000,91156000000,2983000000,2672000000,44793000000,24183000000,3137000000,1772000000,0,0,20180000000,26000000,4026000000,3969000000,3943000000,4026000000,2874000000,3059000000,152502000000,None,113247000000,40247000000,694783000,USD,65272000000,110855000000,45583000000,45583000000,26178000000,19765000000,16625000000,36390000000,None,-109000000,1312000000,109000000,-121000000,158000000,None,52516,27193000000,14531000000,109000000,12506000000,14072000000,27302000000,38533000000,12662000000,USD,37091000000,84000000,None,6012000000,5932000000,6915000000,13184000000,3768000000,3682000000,12506000000,-31401000000,-8298000000,None,4846000000,4846000000,None,0,None,None,None,None,None,-4846000000,None,-2203000000,405000000,12662000000,19280.084,243.618,4.7,0.65,-1
2017-01-27,42.14713669,42.25149918,43.34999847,42.09500122,42.95000076,75050000,2017-01-27,USD,197295000000,124308000000,10715000000,101871000000,749000000,18705000000,72987000000,42383000000,17264000000,19439000000,2692000000,16747000000,104357000000,13713000000,91156000000,2983000000,2672000000,44793000000,24183000000,3137000000,1772000000,0,0,20180000000,26000000,4026000000,3969000000,3943000000,4026000000,2874000000,3059000000,152502000000,None,113247000000,40247000000,694783000,USD,65272000000,110855000000,45583000000,45583000000,26178000000,19765000000,16625000000,36390000000,None,-109000000,1312000000,109000000,-121000000,158000000,None,52516,27193000000,14531000000,109000000,12506000000,14072000000,27302000000,38533000000,12662000000,USD,37091000000,84000000,None,6012000000,5932000000,6915000000,13184000000,3768000000,3682000000,12506000000,-31401000000,-8298000000,None,4846000000,4846000000,None,0,None,None,None,None,None,-4846000000,None,-2203000000,405000000,12662000000,19280.084,243.618,4.7,0.65,-1
2017-01-30,41.08975601,41.19150162,41.86149979,41.05149841,41.85300064,70338000,2017-01-30,USD,197295000000,124308000000,10715000000,101871000000,749000000,18705000000,72987000000,42383000000,17264000000,19439000000,2692000000,16747000000,104357000000,13713000000,91156000000,2983000000,2672000000,44793000000,24183000000,3137000000,1772000000,0,0,20180000000,26000000,4026000000,3969000000,3943000000,4026000000,2874000000,3059000000,152502000000,None,113247000000,40247000000,694783000,USD,65272000000,110855000000,45583000000,45583000000,26178000000,19765000000,16625000000,36390000000,None,-109000000,1312000000,109000000,-121000000,158000000,None,52516,27193000000,14531000000,109000000,12506000000,14072000000,27302000000,38533000000,12662000000,USD,37091000000,84000000,None,6012000000,5932000000,6915000000,13184000000,3768000000,3682000000,12506000000,-31401000000,-8298000000,None,4846000000,4846000000,None,0,None,None,None,None,None,-4846000000,None,-2203000000,405000000,12662000000,19280.084,243.618,4.7,0.65,-1
2017-01-31,40.90820313,41.0094986,41.1534996,40.66999817,40.97499847,40404000,2017-01-31,USD,197295000000,124308000000,10715000000,101871000000,749000000,18705000000,72987000000,42383000000,17264000000,19439000000,2692000000,16747000000,104357000000,13713000000,91156000000,2983000000,2672000000,44793000000,24183000000,3137000000,1772000000,0,0,20180000000,26000000,4026000000,3969000000,3943000000,4026000000,2874000000,3059000000,152502000000,None,113247000000,40247000000,694783000,USD,65272000000,110855000000,45583000000,45583000000,26178000000,19765000000,16625000000,36390000000,None,-109000000,1312000000,109000000,-121000000,158000000,None,52516,27193000000,14531000000,109000000,12506000000,14072000000,27302000000,38533000000,12662000000,USD,37091000000,84000000,None,6012000000,5932000000,6915000000,13184000000,3768000000,3682000000,12506000000,-31401000000,-8298000000,None,4846000000,4846000000,None,0,None,None,None,None,None,-4846000000,None,-2203000000,405000000,12662000000,19280.084,243.618,4.7,0.65,1
2017-02-01,40.66131973,40.76200104,41.20000076,40.61249924,41.20000076,45020000,2017-02-01,USD,197295000000,124308000000,10715000000,101871000000,749000000,18705000000,72987000000,42383000000,17264000000,19439000000,2692000000,16747000000,104357000000,13713000000,91156000000,2983000000,2672000000,44793000000,24183000000,3137000000,1772000000,0,0,20180000000,26000000,4026000000,3969000000,3943000000,4026000000,2874000000,3059000000,152502000000,None,113247000000,40247000000,694783000,USD,65272000000,110855000000,45583000000,45583000000,26178000000,19765000000,16625000000,36390000000,None,-109000000,1312000000,109000000,-121000000,158000000,None,52516,27193000000,14531000000,109000000,12506000000,14072000000,27302000000,38533000000,12662000000,USD,37091000000,84000000,None,6012000000,5932000000,6915000000,13184000000,3768000000,3682000000,12506000000,-31401000000,-8298000000,None,4846000000,4846000000,None,0,None,None,None,None,None,-4846000000,None,-2203000000,405000000,12662000000,19280.084,243.618,4.7,0.65,-1
